"item_id","user_id","rating","timestamp","gender","category","brand","year","month","quantity","unitprice","unit_cost","region","amount","profit_margin"
"2049","3807","3","1648368000","Male","Security","Bose","2015","10","1","25","82.44","East","25","-57.44"
"2050","4932","5","1648371600","Female","Wearable Technology","Archos","2017","3","2","457","138.76","West","914","636.48"
"2051","2717","4","1648375200","Male","Headphones","Bose","2017","6","3","187","207.55","West","561","-61.65"
"2052","2860","3","1648378800","Male","Headphones","EINCAR","2017","8","1","489","94.71","North","489","394.29"
"2053","2853","3","1648382400","Female","Headphones","Logitech","2018","6","2","135","206.52","North","270","-143.04"
"2054","4603","1","1648386000","Male","Security","Bose","2015","8","3","187","193.99","West","561","-20.97"
"2055","1840","2","1648389600","Female","Cameras","Archos","2018","11","4","258","229.35","East","1032","114.6"
"2056","1550","1","1648393200","Male","Wearable Technology","EINCAR","2016","5","1","429","113.02","North","429","315.98"
"2057","2894","4","1648396800","Male","Wearable Technology","Sony","2017","3","2","174","210.26","North","348","-72.52"
"2058","4320","3","1648400400","Female","Headphones","EINCAR","2018","3","1","275","183.1","West","275","91.9"
"2059","2761","3","1648404000","Male","Headphones","Archos","2017","4","4","68","62.63","North","272","21.48"
"2060","1931","3","1648407600","Male","Computers","Bose","2015","3","3","270","115.75","East","810","462.75"
"2061","2805","2","1648411200","Male","Computers","Bose","2017","12","1","39","130.38","West","39","-91.38"
"2062","2352","3","1648414800","Male","Security","Bose","2017","2","4","355","92.95","South","1420","1048.2"
"2063","3369","3","1648418400","Male","Headphones","Sony","2018","8","1","172","89.79","North","172","82.21"
"2064","4254","1","1648422000","Female","Computers","Logitech","2015","4","3","344","96.02","North","1032","743.94"
"2065","3014","1","1648425600","Male","Security","Archos","2015","3","3","460","173.43","South","1380","859.71"
"2066","4505","1","1648429200","Female","Security","Logitech","2017","12","3","104","165.33","West","312","-183.99"
"2067","3660","4","1648432800","Female","Cameras","Archos","2017","7","1","279","175.79","South","279","103.21"
"2068","1097","1","1648436400","Male","Headphones","Logitech","2017","6","3","251","40.8","South","753","630.6"
"2069","3122","1","1648440000","Male","Computers","EINCAR","2017","4","3","269","171.32","South","807","293.04"
"2070","1760","1","1648443600","Male","Cameras","Bose","2015","9","4","206","134.91","West","824","284.36"
"2071","1918","4","1648447200","Male","Headphones","Archos","2015","3","3","378","67.46","West","1134","931.62"
"2072","2916","5","1648450800","Female","Headphones","Bose","2016","7","3","427","74.91","South","1281","1056.27"
"2073","3512","5","1648454400","Male","Computers","Bose","2017","1","3","475","178.03","West","1425","890.91"
"2074","3660","4","1648458000","Female","Cameras","Bose","2016","3","3","409","245.43","West","1227","490.71"
"2075","1228","4","1648461600","Female","Cameras","Sony","2015","5","3","385","247.2","West","1155","413.4"
"2076","3678","5","1648465200","Male","Computers","Bose","2017","5","2","181","112.93","West","362","136.14"
"2077","3460","3","1648468800","Female","Cameras","Sony","2018","5","4","23","77.35","South","92","-217.4"
"2078","2115","4","1648472400","Male","Security","Sony","2018","2","1","360","96.34","South","360","263.66"
"2079","3061","5","1648476000","Male","Wearable Technology","Logitech","2015","2","1","359","56.14","South","359","302.86"
"2080","2900","5","1648479600","Female","Wearable Technology","Logitech","2018","4","4","55","144.7","East","220","-358.8"
"2081","3820","4","1648483200","Female","Cameras","Bose","2015","3","1","40","120.3","West","40","-80.3"
"2082","2998","1","1648486800","Male","Wearable Technology","Sony","2015","5","4","41","164.28","West","164","-493.12"
"2083","1245","4","1648490400","Male","Wearable Technology","Logitech","2018","12","1","233","240.93","West","233","-7.93"
"2084","2673","3","1648494000","Male","Security","Sony","2016","7","1","161","90.6","North","161","70.4"
"2085","3802","3","1648497600","Female","Security","Logitech","2018","6","2","202","78.45","East","404","247.1"
"2086","1997","3","1648501200","Male","Security","Archos","2015","10","1","240","223.78","West","240","16.22"
"2087","1210","2","1648504800","Male","Wearable Technology","Archos","2016","12","4","475","150.17","South","1900","1299.32"
"2088","4432","3","1648508400","Male","Security","Archos","2016","2","4","163","73.05","East","652","359.8"
"2089","3837","5","1648512000","Female","Computers","Logitech","2015","6","2","497","28.68","South","994","936.64"
"2090","3723","1","1648515600","Female","Headphones","Sony","2018","5","2","410","122.08","South","820","575.84"
"2091","2897","2","1648519200","Female","Cameras","Sony","2015","9","4","150","151.48","North","600","-5.92"
"2092","3844","2","1648522800","Male","Security","Sony","2018","12","3","22","128.81","East","66","-320.43"
"2093","2207","5","1648526400","Female","Cameras","Logitech","2017","10","4","95","150.02","West","380","-220.08"
"2094","3560","1","1648530000","Female","Wearable Technology","Archos","2016","7","4","74","61.98","West","296","48.08"
"2095","1635","5","1648533600","Female","Headphones","Sony","2016","12","1","63","195.3","South","63","-132.3"
"2096","2162","5","1648537200","Female","Cameras","EINCAR","2017","2","3","438","29.53","North","1314","1225.41"
"2097","2577","5","1648540800","Male","Cameras","Bose","2018","2","1","482","73.94","East","482","408.06"
"2098","4846","5","1648544400","Female","Cameras","Logitech","2018","2","1","430","113.28","South","430","316.72"
"2099","3711","3","1648548000","Male","Headphones","Archos","2015","9","1","69","193.34","East","69","-124.34"
"2100","2245","4","1648551600","Male","Headphones","EINCAR","2017","1","4","415","48.01","West","1660","1467.96"
"2101","4440","1","1648555200","Female","Computers","Logitech","2017","10","4","346","166.96","East","1384","716.16"
"2102","1738","1","1648558800","Female","Computers","EINCAR","2016","5","2","315","219.21","West","630","191.58"
"2103","4353","2","1648562400","Female","Cameras","Bose","2017","5","3","160","52.98","North","480","321.06"
"2104","2161","5","1648566000","Female","Cameras","Logitech","2018","5","4","433","152.5","West","1732","1122"
"2105","4365","4","1648569600","Male","Cameras","Sony","2016","12","4","427","81.63","North","1708","1381.48"
"2106","1207","4","1648573200","Female","Security","Logitech","2016","8","2","466","42.18","West","932","847.64"
"2107","2092","1","1648576800","Male","Wearable Technology","EINCAR","2015","2","1","143","221.05","West","143","-78.05"
"2108","3028","3","1648580400","Male","Security","Sony","2015","3","2","280","106.37","East","560","347.26"
"2109","2480","4","1648584000","Female","Headphones","Logitech","2015","2","3","112","244.13","East","336","-396.39"
"2110","1633","3","1648587600","Female","Wearable Technology","EINCAR","2018","4","3","85","61.86","South","255","69.42"
"2111","1086","4","1648591200","Male","Security","Sony","2015","3","2","224","18.35","North","448","411.3"
"2112","4023","4","1648594800","Female","Cameras","Bose","2018","8","4","153","213.71","South","612","-242.84"
"2113","1380","1","1648598400","Male","Wearable Technology","Sony","2018","3","3","334","232.5","North","1002","304.5"
"2114","3258","5","1648602000","Female","Computers","Sony","2018","12","2","81","201.96","South","162","-241.92"
"2115","3569","5","1648605600","Female","Wearable Technology","Logitech","2017","11","3","178","130.55","East","534","142.35"
"2116","4871","3","1648609200","Female","Computers","EINCAR","2015","8","4","254","111.58","South","1016","569.68"
"2117","4911","3","1648612800","Male","Security","Bose","2015","12","3","198","236.31","West","594","-114.93"
"2118","3710","5","1648616400","Female","Cameras","Archos","2015","1","2","161","27.59","South","322","266.82"
"2119","1366","3","1648620000","Female","Security","EINCAR","2017","7","3","185","212.67","North","555","-83.01"
"2120","3391","3","1648623600","Male","Security","EINCAR","2017","12","2","467","227.07","South","934","479.86"
"2121","3984","1","1648627200","Female","Headphones","Sony","2016","3","3","430","244.4","West","1290","556.8"
"2122","2616","2","1648630800","Female","Headphones","Logitech","2018","2","1","96","225.55","West","96","-129.55"
"2123","3810","3","1648634400","Female","Computers","Bose","2017","4","3","190","37.19","North","570","458.43"
"2124","3514","1","1648638000","Male","Cameras","Logitech","2016","8","3","461","209.61","East","1383","754.17"
"2125","4313","5","1648641600","Female","Headphones","Bose","2015","12","3","179","206.96","North","537","-83.88"
"2126","1473","4","1648645200","Female","Headphones","Logitech","2015","9","2","307","157.4","South","614","299.2"
"2127","2834","1","1648648800","Male","Security","EINCAR","2018","4","4","348","40.56","East","1392","1229.76"
"2128","1752","3","1648652400","Male","Cameras","Logitech","2017","4","1","125","35.62","East","125","89.38"
"2129","2557","2","1648656000","Female","Wearable Technology","Logitech","2016","5","4","183","28.14","South","732","619.44"
"2130","3242","1","1648659600","Male","Wearable Technology","Bose","2016","5","4","52","194.78","East","208","-571.12"
"2131","4077","2","1648663200","Male","Wearable Technology","Logitech","2018","5","4","78","132.85","North","312","-219.4"
"2132","3606","4","1648666800","Female","Security","Logitech","2016","9","4","34","48.62","East","136","-58.48"
"2133","2284","1","1648670400","Female","Security","Logitech","2016","2","4","451","17.79","West","1804","1732.84"
"2134","3081","3","1648674000","Female","Cameras","EINCAR","2016","2","3","275","206.94","North","825","204.18"
"2135","1457","5","1648677600","Female","Cameras","Archos","2018","5","4","376","180.06","West","1504","783.76"
"2136","2035","3","1648681200","Female","Headphones","Bose","2015","2","1","477","172.16","North","477","304.84"
"2137","2856","3","1648684800","Male","Headphones","Sony","2018","3","1","57","230.68","South","57","-173.68"
"2138","1444","1","1648688400","Female","Security","Sony","2016","11","2","455","21.94","West","910","866.12"
"2139","4985","5","1648692000","Male","Headphones","EINCAR","2017","1","3","398","24.21","East","1194","1121.37"
"2140","3762","4","1648695600","Male","Security","Sony","2018","10","4","466","181.29","East","1864","1138.84"
"2141","2507","2","1648699200","Female","Wearable Technology","Logitech","2015","5","1","459","75.82","West","459","383.18"
"2142","3042","1","1648702800","Male","Cameras","Archos","2018","8","3","130","123.21","East","390","20.37"
"2143","3763","2","1648706400","Male","Headphones","Archos","2016","7","2","282","22.66","North","564","518.68"
"2144","1150","5","1648710000","Female","Security","Archos","2017","2","4","295","93","South","1180","808"
"2145","2677","5","1648713600","Female","Wearable Technology","Sony","2017","5","3","393","246.57","North","1179","439.29"
"2146","3538","1","1648717200","Male","Wearable Technology","Sony","2015","2","1","385","21.54","East","385","363.46"
"2147","3575","3","1648720800","Female","Headphones","EINCAR","2015","11","1","429","56.06","East","429","372.94"
"2148","2206","2","1648724400","Male","Security","Logitech","2016","2","2","210","191.94","South","420","36.12"
"2149","4616","1","1648728000","Male","Headphones","EINCAR","2015","3","1","289","247.03","East","289","41.97"
"2150","3946","3","1648731600","Female","Headphones","Logitech","2017","4","2","193","213.27","North","386","-40.54"
"2151","4253","5","1648735200","Male","Headphones","Sony","2015","12","1","211","22.72","West","211","188.28"
"2152","4152","4","1648738800","Female","Cameras","Archos","2016","12","2","111","60.02","West","222","101.96"
"2153","2568","4","1648742400","Female","Security","EINCAR","2015","7","2","227","156.75","West","454","140.5"
"2154","4400","1","1648746000","Female","Security","Sony","2016","11","3","288","143.9","North","864","432.3"
"2155","1923","1","1648749600","Male","Security","Sony","2016","6","2","443","108.15","South","886","669.7"
"2156","1940","4","1648753200","Female","Wearable Technology","EINCAR","2018","7","3","340","36.24","North","1020","911.28"
"2157","4265","5","1648756800","Female","Computers","Bose","2015","2","4","347","244.75","West","1388","409"
"2158","2556","1","1648760400","Female","Computers","Archos","2018","11","3","177","99.05","South","531","233.85"
"2159","4712","5","1648764000","Male","Wearable Technology","Logitech","2018","12","1","119","167.8","South","119","-48.8"
"2160","4552","2","1648767600","Male","Headphones","EINCAR","2016","2","2","392","116.65","North","784","550.7"
"2161","4704","1","1648771200","Male","Headphones","Bose","2017","8","1","114","232.63","South","114","-118.63"
"2162","2397","2","1648774800","Female","Headphones","Archos","2018","8","1","66","145.5","East","66","-79.5"
"2163","1256","5","1648778400","Female","Headphones","Archos","2016","10","3","365","43.32","East","1095","965.04"
"2164","2104","1","1648782000","Male","Cameras","EINCAR","2015","4","2","270","176.41","North","540","187.18"
"2165","3427","4","1648785600","Female","Cameras","EINCAR","2016","1","1","400","45.82","South","400","354.18"
"2166","3524","2","1648789200","Female","Headphones","Logitech","2017","11","2","224","110.35","West","448","227.3"
"2167","1939","4","1648792800","Female","Security","Bose","2017","3","2","102","143.67","South","204","-83.34"
"2168","4732","1","1648796400","Male","Computers","Logitech","2018","3","4","208","189.44","South","832","74.24"
"2169","3081","4","1648800000","Female","Cameras","EINCAR","2015","11","2","445","199.95","East","890","490.1"
"2170","2517","2","1648803600","Female","Security","Bose","2016","4","4","374","126.16","East","1496","991.36"
"2171","4180","1","1648807200","Female","Cameras","EINCAR","2016","3","1","97","147.93","East","97","-50.93"
"2172","3841","3","1648810800","Male","Computers","Logitech","2018","6","3","300","54.16","South","900","737.52"
"2173","4636","4","1648814400","Male","Computers","Sony","2015","3","1","302","95.67","West","302","206.33"
"2174","2864","3","1648818000","Female","Security","Bose","2015","10","3","149","130.48","West","447","55.56"
"2175","3739","4","1648821600","Male","Wearable Technology","Sony","2017","8","1","460","193.59","South","460","266.41"
"2176","3988","4","1648825200","Female","Cameras","Sony","2015","12","2","430","49.41","South","860","761.18"
"2177","3965","3","1648828800","Male","Security","Bose","2018","8","2","404","28.51","West","808","750.98"
"2178","2084","1","1648832400","Male","Computers","Logitech","2016","2","2","90","192.6","West","180","-205.2"
"2179","4005","4","1648836000","Female","Computers","EINCAR","2016","7","2","188","69.21","North","376","237.58"
"2180","3606","3","1648839600","Female","Cameras","EINCAR","2015","7","1","119","84.93","South","119","34.07"
"2181","4714","5","1648843200","Male","Security","Logitech","2018","7","1","124","37.58","West","124","86.42"
"2182","3937","1","1648846800","Male","Cameras","EINCAR","2016","1","4","315","222.46","East","1260","370.16"
"2183","1493","2","1648850400","Female","Security","EINCAR","2017","9","2","59","165.05","South","118","-212.1"
"2184","2937","5","1648854000","Female","Headphones","Bose","2015","10","1","433","53.74","South","433","379.26"
"2185","3537","1","1648857600","Male","Headphones","Sony","2015","5","1","208","61.92","West","208","146.08"
"2186","4261","2","1648861200","Male","Headphones","Bose","2017","2","4","45","137.39","North","180","-369.56"
"2187","4770","1","1648864800","Female","Headphones","Bose","2017","3","2","226","196.55","East","452","58.9"
"2188","2580","3","1648868400","Female","Cameras","EINCAR","2017","3","4","409","78.51","South","1636","1321.96"
"2189","2545","4","1648872000","Female","Computers","Bose","2017","6","4","483","101.49","North","1932","1526.04"
"2190","4840","2","1648875600","Male","Security","Archos","2015","5","2","300","132.5","South","600","335"
"2191","3000","5","1648879200","Female","Headphones","EINCAR","2017","5","2","452","165.13","South","904","573.74"
"2192","4516","1","1648882800","Female","Wearable Technology","Bose","2016","12","1","364","87.23","South","364","276.77"
"2193","2370","1","1648886400","Female","Security","EINCAR","2015","2","2","123","220.24","East","246","-194.48"
"2194","2924","5","1648890000","Female","Cameras","Logitech","2016","7","2","462","131.94","North","924","660.12"
"2195","3544","5","1648893600","Female","Security","Bose","2018","12","1","235","160.2","North","235","74.8"
"2196","1867","2","1648897200","Male","Headphones","Sony","2018","12","4","83","132.14","East","332","-196.56"
"2197","1371","2","1648900800","Male","Security","Archos","2016","12","1","333","53.62","East","333","279.38"
"2198","2338","1","1648904400","Female","Security","Archos","2018","1","3","66","198.13","West","198","-396.39"
"2199","3550","5","1648908000","Male","Security","Sony","2018","2","1","248","131.68","East","248","116.32"
"2200","4009","4","1648911600","Male","Computers","Sony","2015","11","2","334","88.85","South","668","490.3"
"2201","4317","2","1648915200","Male","Headphones","Archos","2016","7","2","140","236.66","East","280","-193.32"
"2202","4264","3","1648918800","Female","Cameras","EINCAR","2016","4","1","168","168.33","East","168","-0.33000000000001"
"2203","3182","4","1648922400","Male","Computers","Archos","2017","6","3","228","235.18","East","684","-21.54"
"2204","1505","5","1648926000","Female","Security","EINCAR","2017","4","2","141","244.34","East","282","-206.68"
"2205","4950","5","1648929600","Male","Cameras","Archos","2015","8","3","347","99.4","East","1041","742.8"
"2206","2052","5","1648933200","Male","Computers","Logitech","2015","5","1","248","210.58","West","248","37.42"
"2207","2932","5","1648936800","Male","Wearable Technology","Logitech","2018","4","2","121","161.69","East","242","-81.38"
"2208","1716","4","1648940400","Female","Cameras","EINCAR","2015","4","3","75","58.5","North","225","49.5"
"2209","1302","3","1648944000","Male","Computers","Logitech","2015","7","4","329","163.28","South","1316","662.88"
"2210","1510","4","1648947600","Male","Wearable Technology","Bose","2018","2","4","129","183.11","North","516","-216.44"
"2211","1594","1","1648951200","Female","Cameras","Bose","2018","8","4","127","225.8","West","508","-395.2"
"2212","2083","3","1648954800","Male","Security","Sony","2016","1","1","382","36.94","East","382","345.06"
"2213","2536","1","1648958400","Male","Headphones","Logitech","2018","11","3","285","74.34","South","855","631.98"
"2214","3895","4","1648962000","Female","Headphones","Archos","2016","3","1","326","184.74","North","326","141.26"
"2215","3373","1","1648965600","Female","Cameras","Archos","2018","8","2","216","37.79","South","432","356.42"
"2216","1033","2","1648969200","Male","Headphones","EINCAR","2017","1","4","223","54.65","East","892","673.4"
"2217","3326","2","1648972800","Male","Wearable Technology","Archos","2015","11","4","457","200.63","North","1828","1025.48"
"2218","4458","1","1648976400","Male","Computers","Archos","2017","12","1","285","91.95","East","285","193.05"
"2219","4455","5","1648980000","Male","Security","Bose","2015","8","3","161","104.95","North","483","168.15"
"2220","1535","5","1648983600","Male","Security","Sony","2015","1","3","209","220.81","North","627","-35.43"
"2221","2518","1","1648987200","Male","Security","Archos","2018","7","4","361","137.53","West","1444","893.88"
"2222","1085","4","1648990800","Male","Headphones","Logitech","2018","6","2","362","245.39","West","724","233.22"
"2223","2855","1","1648994400","Female","Headphones","Archos","2017","1","1","245","53.29","South","245","191.71"
"2224","4637","5","1648998000","Female","Cameras","Logitech","2016","8","1","132","184.68","South","132","-52.68"
"2225","1685","4","1649001600","Male","Cameras","EINCAR","2018","8","4","313","203.79","West","1252","436.84"
"2226","4703","2","1649005200","Male","Cameras","Logitech","2018","9","4","108","52.95","West","432","220.2"
"2227","1299","3","1649008800","Female","Security","Bose","2015","10","3","113","26.08","West","339","260.76"
"2228","4945","1","1649012400","Female","Headphones","Logitech","2015","8","1","311","90.13","North","311","220.87"
"2229","1537","5","1649016000","Male","Wearable Technology","Logitech","2018","4","4","192","10.75","North","768","725"
"2230","4719","3","1649019600","Female","Headphones","Archos","2017","8","4","243","77.65","North","972","661.4"
"2231","3318","4","1649023200","Female","Wearable Technology","Archos","2018","5","1","135","154.53","North","135","-19.53"
"2232","4659","1","1649026800","Male","Wearable Technology","Bose","2018","9","4","40","156.5","West","160","-466"
"2233","2494","3","1649030400","Female","Computers","Sony","2015","2","1","100","25.97","North","100","74.03"
"2234","1379","1","1649034000","Male","Cameras","Archos","2018","2","2","35","65.01","South","70","-60.02"
"2235","3455","3","1649037600","Male","Headphones","Bose","2016","6","2","340","147.6","North","680","384.8"
"2236","1593","4","1649041200","Male","Headphones","EINCAR","2015","10","1","304","141.69","East","304","162.31"
"2237","1994","2","1649044800","Male","Headphones","Sony","2018","4","4","49","176.97","East","196","-511.88"
"2238","3811","5","1649048400","Female","Computers","Logitech","2016","6","1","328","229.77","North","328","98.23"
"2239","4680","2","1649052000","Female","Wearable Technology","Bose","2017","11","2","458","54.84","East","916","806.32"
"2240","2759","5","1649055600","Male","Security","Sony","2015","10","1","355","187.62","West","355","167.38"
"2241","2944","1","1649059200","Male","Security","Logitech","2017","9","2","227","58.57","South","454","336.86"
"2242","3283","3","1649062800","Male","Computers","Sony","2018","4","3","348","17.06","North","1044","992.82"
"2243","1258","1","1649066400","Male","Headphones","Logitech","2017","10","1","279","163.67","West","279","115.33"
"2244","2442","1","1649070000","Female","Headphones","EINCAR","2015","8","3","321","143.59","North","963","532.23"
"2245","2018","1","1649073600","Male","Computers","EINCAR","2015","2","1","100","239.51","West","100","-139.51"
"2246","1873","3","1649077200","Female","Security","Logitech","2017","10","4","235","167.11","South","940","271.56"
"2247","3701","3","1649080800","Female","Computers","Sony","2018","10","1","64","154.15","West","64","-90.15"
"2248","1243","1","1649084400","Male","Cameras","Logitech","2016","11","4","403","117.63","North","1612","1141.48"
"2249","2651","1","1649088000","Male","Security","Logitech","2015","6","3","79","83.01","South","237","-12.03"
"2250","2588","1","1649091600","Male","Headphones","EINCAR","2016","4","1","438","24.7","West","438","413.3"
"2251","3419","1","1649095200","Male","Cameras","EINCAR","2016","4","3","95","212.11","South","285","-351.33"
"2252","1856","1","1649098800","Female","Headphones","Archos","2015","5","3","245","238.09","North","735","20.73"
"2253","2471","5","1649102400","Female","Computers","Sony","2017","12","3","255","141.26","North","765","341.22"
"2254","1767","4","1649106000","Female","Cameras","Logitech","2018","8","2","164","190.91","South","328","-53.82"
"2255","2862","2","1649109600","Male","Headphones","EINCAR","2017","5","3","135","211.6","North","405","-229.8"
"2256","2178","3","1649113200","Male","Cameras","EINCAR","2016","6","3","195","67.99","North","585","381.03"
"2257","2191","1","1649116800","Female","Wearable Technology","Sony","2017","9","3","183","222.08","West","549","-117.24"
"2258","1525","4","1649120400","Female","Headphones","Logitech","2017","10","3","481","173.84","North","1443","921.48"
"2259","3494","3","1649124000","Male","Cameras","EINCAR","2015","5","2","364","227.37","East","728","273.26"
"2260","4367","2","1649127600","Female","Headphones","Bose","2015","7","3","469","220.42","South","1407","745.74"
"2261","3275","4","1649131200","Female","Wearable Technology","EINCAR","2018","5","2","203","202.13","South","406","1.74"
"2262","2078","5","1649134800","Male","Computers","Logitech","2015","11","1","25","51.47","South","25","-26.47"
"2263","2131","2","1649138400","Male","Cameras","Logitech","2018","12","1","218","157.13","South","218","60.87"
"2264","1222","1","1649142000","Female","Cameras","Logitech","2015","6","4","415","27.52","South","1660","1549.92"
"2265","3519","5","1649145600","Female","Security","Archos","2018","4","1","140","100.07","South","140","39.93"
"2266","2181","2","1649149200","Female","Wearable Technology","Logitech","2018","5","4","164","120.97","North","656","172.12"
"2267","1223","2","1649152800","Male","Security","Archos","2017","12","2","172","10.45","East","344","323.1"
"2268","4527","1","1649156400","Female","Computers","Archos","2018","8","1","497","162.74","West","497","334.26"
"2269","1236","1","1649160000","Female","Computers","Logitech","2015","3","2","425","78.97","South","850","692.06"
"2270","4977","5","1649163600","Male","Headphones","Logitech","2015","8","2","347","101.81","South","694","490.38"
"2271","3567","4","1649167200","Female","Wearable Technology","Archos","2017","11","4","270","95.13","North","1080","699.48"
"2272","2409","3","1649170800","Female","Security","EINCAR","2015","2","2","445","195.57","South","890","498.86"
"2273","4650","3","1649174400","Male","Security","Sony","2017","9","1","214","62.27","South","214","151.73"
"2274","1248","5","1649178000","Male","Cameras","Archos","2015","10","2","443","30.96","West","886","824.08"
"2275","3480","1","1649181600","Female","Security","Logitech","2018","12","1","62","167.21","North","62","-105.21"
"2276","2948","2","1649185200","Female","Cameras","Sony","2015","3","2","378","93.94","North","756","568.12"
"2277","4284","5","1649188800","Female","Computers","Sony","2016","1","3","495","99.57","West","1485","1186.29"
"2278","4848","1","1649192400","Male","Cameras","Logitech","2017","6","2","221","227.03","South","442","-12.06"
"2279","3829","4","1649196000","Male","Headphones","Logitech","2015","3","3","405","42.85","South","1215","1086.45"
"2280","2254","2","1649199600","Male","Cameras","Logitech","2017","8","2","62","236.48","South","124","-348.96"
"2281","2884","5","1649203200","Female","Cameras","Archos","2017","7","4","304","132.12","East","1216","687.52"
"2282","2898","1","1649206800","Female","Cameras","Bose","2015","5","2","100","129.88","North","200","-59.76"
"2283","2556","2","1649210400","Male","Computers","Bose","2018","9","2","289","134.72","West","578","308.56"
"2284","4181","2","1649214000","Female","Security","Logitech","2015","2","4","136","27.52","South","544","433.92"
"2285","4391","1","1649217600","Male","Cameras","Sony","2015","10","1","72","67.85","North","72","4.15"
"2286","2598","5","1649221200","Female","Wearable Technology","Sony","2017","10","4","193","127.61","North","772","261.56"
"2287","4842","3","1649224800","Male","Security","Logitech","2017","1","1","454","229.49","East","454","224.51"
"2288","3439","2","1649228400","Male","Wearable Technology","Bose","2016","11","2","296","32.72","East","592","526.56"
"2289","4654","5","1649232000","Female","Cameras","Sony","2017","1","1","310","247.88","East","310","62.12"
"2290","1692","4","1649235600","Male","Cameras","EINCAR","2016","9","3","356","19.68","South","1068","1008.96"
"2291","3386","4","1649239200","Female","Headphones","EINCAR","2017","3","1","58","184.88","East","58","-126.88"
"2292","3349","1","1649242800","Male","Security","Sony","2018","9","1","462","201.11","North","462","260.89"
"2293","4353","3","1649246400","Male","Headphones","Sony","2018","1","1","290","27.18","South","290","262.82"
"2294","1882","5","1649250000","Male","Security","Sony","2015","2","2","57","42.12","West","114","29.76"
"2295","1976","1","1649253600","Male","Headphones","Bose","2016","10","2","483","236.09","North","966","493.82"
"2296","3362","3","1649257200","Male","Security","Sony","2017","6","1","211","117.55","East","211","93.45"
"2297","3898","2","1649260800","Female","Wearable Technology","Bose","2015","4","2","44","31.01","South","88","25.98"
"2298","1344","5","1649264400","Female","Wearable Technology","EINCAR","2015","7","2","477","115.97","North","954","722.06"
"2299","4557","3","1649268000","Male","Computers","Sony","2018","8","4","142","64.36","West","568","310.56"
"2300","2746","2","1649271600","Male","Security","EINCAR","2015","9","4","217","22.86","North","868","776.56"
"2301","1867","4","1649275200","Female","Headphones","Sony","2017","2","3","253","190.28","West","759","188.16"
"2302","4115","1","1649278800","Male","Headphones","Archos","2016","3","1","91","156.7","North","91","-65.7"
"2303","1518","1","1649282400","Male","Headphones","Logitech","2015","1","1","149","132.26","South","149","16.74"
"2304","2483","3","1649286000","Female","Cameras","Sony","2016","10","1","253","98.79","West","253","154.21"
"2305","1640","5","1649289600","Male","Computers","Sony","2015","12","4","265","243.22","East","1060","87.12"
"2306","1433","4","1649293200","Male","Headphones","Bose","2016","8","2","444","100.27","West","888","687.46"
"2307","3622","5","1649296800","Female","Computers","Logitech","2015","5","2","193","239.27","South","386","-92.54"
"2308","2697","3","1649300400","Female","Wearable Technology","Sony","2015","2","1","259","245.65","West","259","13.35"
"2309","4224","1","1649304000","Male","Headphones","EINCAR","2018","7","4","351","196.89","South","1404","616.44"
"2310","2344","3","1649307600","Male","Computers","Logitech","2015","11","3","67","58.69","East","201","24.93"
"2311","3950","4","1649311200","Male","Security","Bose","2015","11","4","146","70.36","West","584","302.56"
"2312","2210","3","1649314800","Female","Headphones","EINCAR","2015","3","4","296","34.17","West","1184","1047.32"
"2313","2952","4","1649318400","Male","Cameras","Bose","2018","1","2","294","19.76","East","588","548.48"
"2314","4164","2","1649322000","Female","Security","Archos","2015","5","2","21","88.31","South","42","-134.62"
"2315","1124","5","1649325600","Female","Wearable Technology","Sony","2017","5","3","307","132.47","East","921","523.59"
"2316","1563","2","1649329200","Female","Security","Bose","2017","11","4","395","25.97","North","1580","1476.12"
"2317","1947","3","1649332800","Male","Computers","Sony","2015","1","1","371","240.11","South","371","130.89"
"2318","3695","5","1649336400","Male","Computers","Bose","2018","7","3","245","192.28","West","735","158.16"
"2319","2839","2","1649340000","Male","Cameras","Sony","2016","5","4","448","179.32","West","1792","1074.72"
"2320","1522","4","1649343600","Female","Cameras","EINCAR","2016","3","2","467","81.65","North","934","770.7"
"2321","4500","5","1649347200","Male","Wearable Technology","EINCAR","2017","3","2","45","223.13","East","90","-356.26"
"2322","1872","3","1649350800","Female","Wearable Technology","Sony","2017","10","2","404","101.89","West","808","604.22"
"2323","2416","5","1649354400","Male","Cameras","EINCAR","2018","9","2","435","116.36","East","870","637.28"
"2324","2981","4","1649358000","Male","Wearable Technology","Logitech","2016","9","3","204","110.74","North","612","279.78"
"2325","1978","2","1649361600","Male","Cameras","EINCAR","2015","8","1","430","123.56","East","430","306.44"
"2326","1135","2","1649365200","Female","Computers","Sony","2018","2","2","449","197.9","West","898","502.2"
"2327","3702","1","1649368800","Female","Security","Archos","2016","2","4","249","195.11","East","996","215.56"
"2328","3601","3","1649372400","Male","Wearable Technology","Archos","2015","10","1","334","91.76","North","334","242.24"
"2329","1769","4","1649376000","Male","Wearable Technology","Logitech","2017","7","1","165","212.24","West","165","-47.24"
"2330","1333","4","1649379600","Female","Security","Logitech","2017","2","1","412","89.86","West","412","322.14"
"2331","2911","4","1649383200","Male","Cameras","Logitech","2015","11","1","306","210.05","East","306","95.95"
"2332","2944","4","1649386800","Female","Cameras","EINCAR","2018","8","3","424","133.26","South","1272","872.22"
